%Time(us) Velocity Voltage
0.0 0.0 0.0
132	0.0000000000	6.0000000000
20936	135.7646179199	6.0000000000
42448	344.9267578125	6.0000000000
63952	443.7259826660	6.0000000000
85456	525.7008056640	6.0000000000
106956	574.9852905273	6.0000000000
127436	586.7429809570	6.0000000000
148940	607.9554443359	6.0000000000
170444	608.0689697265	6.0000000000
191948	624.2701416015	6.0000000000
213452	607.8419799804	6.0000000000
234952	624.5032348632	6.0000000000
255440	621.1352539062	6.0000000000
276940	624.3870849609	6.0000000000
298444	624.3862304687	6.0000000000
319948	624.2697143554	6.0000000000
341460	624.3862304687	6.0000000000
362956	640.6978759765	6.0000000000
383436	638.5141601562	6.0000000000
404952	624.3862304687	6.0000000000
426444	640.8183593750	6.0000000000
447948	624.3862304687	6.0000000000
469456	624.3870849609	6.0000000000
490956	624.3862304687	6.0000000000
511440	621.2570190429	6.0000000000
532940	624.3870849609	6.0000000000
554444	624.3870849609	6.0000000000
575948	624.3853759765	6.0000000000
597452	624.3853759765	6.0000000000
618956	624.3870849609	6.0000000000
639436	621.2579345703	6.0000000000
660952	607.9541625976	6.0000000000
682444	624.3870849609	6.0000000000
703948	624.3870849609	6.0000000000
725452	624.3870849609	6.0000000000
746960	624.3853759765	6.0000000000
767448	621.2579345703	6.0000000000
788952	624.3870849609	6.0000000000
810456	624.3853759765	6.0000000000
831960	640.4597167968	6.0000000000
853452	624.6203002929	6.0000000000
874968	624.2705688476	6.0000000000
895440	638.3880615234	6.0000000000
916952	624.2705688476	6.0000000000
938448	640.6987915039	6.0000000000
959960	640.4579467773	6.0000000000
981456	624.6203002929	6.0000000000
1002960	624.5036621093	6.0000000000
1023452	621.3797607421	6.0000000000
1044956	624.3853759765	6.0000000000
1066456	624.5036621093	6.0000000000
1087948	624.3853759765	6.0000000000
1109456	624.3888549804	6.0000000000
1130956	624.3853759765	6.0000000000
1151436	621.2561035156	6.0000000000
1172952	624.0342407226	6.0000000000
1194456	608.2965087890	6.0000000000
1215948	624.3888549804	6.0000000000
1237456	624.3853759765	6.0000000000
1258968	624.0376586914	6.0000000000
1279440	621.6234741210	6.0000000000
1300940	624.2670898437	6.0000000000
1322444	624.3853759765	6.0000000000
1343952	624.3888549804	6.0000000000
1365468	607.8424072265	6.0000000000
1386968	624.5036621093	6.0000000000
1407452	638.1360473632	6.0000000000
1428944	624.6220092773	6.0000000000
1450456	624.1524047851	6.0000000000
1471948	624.7369384765	6.0000000000
1493456	624.2705688476	6.0000000000
1514968	624.2705688476	6.0000000000
1535436	638.5132446289	6.0000000000
1556940	624.2705688476	6.0000000000
1578456	624.2705688476	6.0000000000
1599960	624.3853759765	6.0000000000
1621464	624.3888549804	6.0000000000
1642968	624.3853759765	6.0000000000
1663448	621.2561035156	6.0000000000
1684944	624.2705688476	6.0000000000
1706448	624.2670898437	6.0000000000
1727956	624.0376586914	6.0000000000
1749464	608.0693969726	6.0000000000
1770956	624.2705688476	6.0000000000
1791440	621.1361694335	6.0000000000
1812944	624.3853759765	6.0000000000
1834444	624.3888549804	6.0000000000
1855960	624.2705688476	6.0000000000
1877456	640.6951904296	6.0000000000
1898960	624.2705688476	6.0000000000
1919440	638.5132446289	6.0000000000
1940940	624.3853759765	6.0000000000
1962448	624.2705688476	6.0000000000
1983952	624.2705688476	6.0000000000
2005456	624.3888549804	6.0000000000
2026968	624.3818969726	6.0000000000
